ts,strategy_name,side,qty,price,fee,fee_bps,funding,slippage_bps,pnl_realized,pnl_unrealized,reason_code,maker_flag,order_state,regime_label,symbol,leverage,margin_used,position_size,account_balance,latency_ms,retry_count,error_code,var_95,max_drawdown,sharpe_ratio,volatility,volume_24h,spread_bps
1670889600.0,SCALP,buy,671.8465532959067,0.2532656630899331,0.08507783140758694,5.0,0.0,2.6511382532572974,0.0,0.0,strategy_signal,False,filled,normal,XRP,1.0,0.0,26688.477147966278,1531.3158875051572,51.53981721460639,0,,0.0,0.0,0.0,0.02,1000000,2.0
1670976000.0,SCALP,sell,1000.0,0.27452647689595294,0.13726323844797647,5.0,0.0,4.859622651303444,-225.74419585104567,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,25688.477147966278,1805.7051011626622,24.532343336714177,0,,0.0,0.0,0.0,0.02,1000000,2.0
1671062400.0,BUY,sell,1000.0,0.27772628734207333,0.13886314367103667,5.0,0.0,1.3152955818134,-222.44910501746716,0.0,strategy_signal,False,filled,normal,XRP,1.0,0.0,24688.477147966278,2083.2925253610647,32.56146683816028,0,,0.0,0.0,0.0,0.02,1000000,2.0
1671148800.0,BUY,sell,1000.0,0.27641772329487546,0.13820886164743776,5.0,0.0,1.1072009572616284,-223.7510905635556,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,23688.477147966278,2359.572039794293,46.54715583699007,0,,0.0,0.0,0.0,0.02,1000000,2.0
1671235200.0,FUNDING_ARBITRAGE,sell,1000.0,0.3007037998836642,0.1503518999418321,5.0,0.0,2.1480333116177266,-199.51114419418562,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,22688.477147966278,2660.125487778015,18.415121104310884,0,,0.0,0.0,0.0,0.02,1000000,2.0
1671321600.0,SCALP,buy,895.097644491896,0.2971883016503793,0.13300627438890078,5.0,0.0,4.895415380596265,0.0,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,23583.574792458174,2393.9799327258247,77.52332855248076,0,,0.0,0.0,0.0,0.02,1000000,2.0
1671408000.0,BUY,buy,838.0641023037763,0.2856559451890316,0.11969899663629124,5.0,0.0,1.844682027417985,0.0,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,24421.63889476195,2154.4622404566057,54.99750144024259,0,,0.0,0.0,0.0,0.02,1000000,2.0
1671494400.0,BUY,buy,801.0231698376455,0.26896378551612693,0.10772311202283029,5.0,0.0,1.2292303701138372,0.0,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,25222.662064599594,1938.9082932989222,70.37468474479775,0,,0.0,0.0,0.0,0.02,1000000,2.0
1671580800.0,BUY,buy,707.383443698881,0.27409579776994,0.09694541466494612,5.0,0.0,4.2187391858122085,0.0,0.0,strategy_signal,False,filled,normal,XRP,1.0,0.0,25930.045508298474,1744.9205185543651,35.12879539725695,0,,0.0,0.0,0.0,0.02,1000000,2.0
1671667200.0,FUNDING_ARBITRAGE,sell,1000.0,0.2994942728449474,0.1497471364224737,5.0,0.0,2.8858993890907025,-200.741905325379,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,24930.045508298474,2044.2650442628901,64.80818381581363,0,,0.0,0.0,0.0,0.02,1000000,2.0
1671753600.0,SCALP,buy,698.3455862017224,0.2927297150085214,0.10221325221314452,5.0,0.0,4.423848133733017,0.0,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,25628.391094500195,1839.7363265843878,52.141549971553054,0,,0.0,0.0,0.0,0.02,1000000,2.0
1671840000.0,FUNDING_ARBITRAGE,buy,555.1338331418791,0.33140410775759627,0.09198681632921939,5.0,0.018397363265843878,3.6396164801019606,0.0,0.0,strategy_signal,False,filled,normal,XRP,1.0,0.0,26183.524927642073,1655.6707071096198,20.132634561965144,0,,0.0,0.0,0.0,0.02,1000000,2.0
1671926400.0,SCALP,buy,535.9831486367458,0.30890350029114905,0.082783535355481,5.0,0.0,4.651527307110404,0.0,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,26719.50807627882,1490.0208528633023,17.724784150990274,0,,0.0,0.0,0.0,0.02,1000000,2.0
1672012800.0,FUNDING_ARBITRAGE,buy,501.23222520570675,0.2972715595554126,0.07450104264316512,5.0,0.014900208528633024,1.3025004533847007,0.0,0.0,strategy_signal,False,filled,normal,XRP,1.0,0.0,27220.740301484526,1340.9442665343288,53.99968111340726,0,,0.0,0.0,0.0,0.02,1000000,2.0
1672099200.0,FUNDING_ARBITRAGE,buy,399.7067201137462,0.3354820419713561,0.06704721332671644,5.0,0.01340944266534329,3.3205723413116424,0.0,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,27620.447021598273,1206.782792667569,70.14406331612074,0,,0.0,0.0,0.0,0.02,1000000,2.0
1672185600.0,BUY,buy,362.819020181325,0.3326128801253195,0.06033913963337847,5.0,0.0,3.574132234149505,0.0,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,27983.2660417796,1086.0441742611788,49.717737203962415,0,,0.0,0.0,0.0,0.02,1000000,2.0
1672272000.0,FUNDING_ARBITRAGE,sell,1000.0,0.3738232647948931,0.18691163239744654,5.0,0.0,3.5025704872182257,-126.49458107097496,0.0,strategy_signal,False,filled,normal,XRP,1.0,0.0,26983.2660417796,1459.6805274236744,81.43721025833445,0,,0.0,0.0,0.0,0.02,1000000,2.0
1672358400.0,FUNDING_ARBITRAGE,sell,1000.0,0.4035991647367631,0.20179958236838155,5.0,0.0,3.5351845722244692,-96.7453145996593,0.0,strategy_signal,False,filled,normal,XRP,1.0,0.0,25983.2660417796,1863.0778925780692,26.142464951623296,0,,0.0,0.0,0.0,0.02,1000000,2.0
1672444800.0,SCALP,sell,1000.0,0.4192280880179555,0.20961404400897776,5.0,0.0,1.0676170161391885,-81.0262835300946,0.0,strategy_signal,False,filled,normal,XRP,1.0,0.0,24983.2660417796,2282.0963665520158,36.73345787611625,0,,0.0,0.0,0.0,0.02,1000000,2.0
1672531200.0,BUY,buy,493.210038494301,0.4627027409091118,0.1141048183276008,5.0,0.0,2.885094713750692,0.0,0.0,strategy_signal,False,filled,normal,XRP,1.0,0.0,25476.4760802739,2053.7726250784867,30.040265463836583,0,,0.0,0.0,0.0,0.02,1000000,2.0
1672617600.0,SCALP,sell,1000.0,0.4772869074088653,0.23864345370443266,5.0,0.0,1.2764744458050377,-23.012660498901592,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,24476.4760802739,2530.8208890336477,67.61214311876518,0,,0.0,0.0,0.0,0.02,1000000,2.0
1672704000.0,FUNDING_ARBITRAGE,sell,1000.0,0.42984718494221885,0.21492359247110943,5.0,0.0,3.819649473738652,-70.53192520762752,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,23476.4760802739,2960.4531503833955,41.50277806972453,0,,0.0,0.0,0.0,0.02,1000000,2.0
1672790400.0,SCALP,sell,1000.0,0.4373372701669593,0.21866863508347964,5.0,0.0,4.331054204595976,-63.07081161040253,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,22476.4760802739,3397.5717519152713,65.63413908864784,0,,0.0,0.0,0.0,0.02,1000000,2.0
1672876800.0,BUY,sell,1000.0,0.4192358479261085,0.20961792396305426,5.0,0.0,1.5983963566596082,-81.04078050304518,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,21476.4760802739,3816.5979819174167,57.83828682543467,0,,0.0,0.0,0.0,0.02,1000000,2.0
1672963200.0,FUNDING_ARBITRAGE,buy,1000.0,0.3458438822908066,0.17292194114540332,5.0,0.034584388229080665,1.0570118496688687,0.0,0.0,strategy_signal,False,filled,normal,XRP,1.0,0.0,22476.4760802739,3470.581177685465,23.896448510745643,0,,0.0,0.0,0.0,0.02,1000000,2.0
1673049600.0,BUY,buy,990.2333246043786,0.35048115342634456,0.17352905888427325,5.0,0.0,2.9115539659133356,0.0,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,23466.70940487828,3123.349530858034,84.37421154342178,0,,0.0,0.0,0.0,0.02,1000000,2.0
1673136000.0,FUNDING_ARBITRAGE,buy,957.3299847224172,0.3262563150326547,0.15616747654290172,5.0,0.031233495308580342,4.037997987510302,0.0,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,24424.039389600697,2810.858410295688,94.81584981758594,0,,0.0,0.0,0.0,0.02,1000000,2.0
1673222400.0,SCALP,sell,1000.0,0.3424168307755967,0.17120841538779835,5.0,0.0,3.1241796978225826,-157.86135481088127,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,23424.039389600697,3153.104032655897,17.487006209704816,0,,0.0,0.0,0.0,0.02,1000000,2.0
1673308800.0,FUNDING_ARBITRAGE,sell,1000.0,0.3618144341313237,0.18090721706566185,5.0,0.0,4.97675106529387,-138.54653912279213,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,22424.039389600697,3514.737559570155,79.45314452534225,0,,0.0,0.0,0.0,0.02,1000000,2.0
1673395200.0,BUY,buy,834.2118005470919,0.42132436358070263,0.1757368779785078,5.0,0.0,2.33494121602812,0.0,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,23258.25119014779,3163.088066735161,55.465229442875405,0,,0.0,0.0,0.0,0.02,1000000,2.0
1673481600.0,SCALP,buy,817.269778779258,0.38703108188581403,0.15815440333675806,5.0,0.0,2.812632832134678,0.0,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,24075.520968927045,2846.6211056583084,69.92048568068765,0,,0.0,0.0,0.0,0.02,1000000,2.0
1673568000.0,BUY,sell,1000.0,0.3936197714274375,0.19680988571371874,5.0,0.0,4.446731729500811,-106.75207061097272,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,23075.520968927045,3240.0440672000323,46.874583208504205,0,,0.0,0.0,0.0,0.02,1000000,2.0
1673654400.0,SCALP,buy,873.0634514974967,0.37111209519109306,0.16200220336000162,5.0,0.0,1.810890898045118,0.0,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,23948.58442042454,2915.877658276669,71.75507245779949,0,,0.0,0.0,0.0,0.02,1000000,2.0
1673740800.0,BUY,sell,1000.0,0.43014195373855046,0.21507097686927523,5.0,0.0,1.5633031313210877,-70.14036146463802,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,22948.58442042454,3345.80454103835,13.070592536553661,0,,0.0,0.0,0.0,0.02,1000000,2.0
1673827200.0,FUNDING_ARBITRAGE,buy,656.3311247536298,0.5097738648756421,0.16729022705191754,5.0,0.033458045410383504,3.5733806612261447,0.0,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,23604.91554517817,3011.056796707463,77.49846068703549,0,,0.0,0.0,0.0,0.02,1000000,2.0
1673913600.0,FUNDING_ARBITRAGE,buy,553.439005530023,0.5440629891678496,0.15055283983537315,5.0,0.030110567967074633,1.4500505969526216,0.0,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,24158.354550708194,2709.800564196881,31.456716266074476,0,,0.0,0.0,0.0,0.02,1000000,2.0
1674000000.0,FUNDING_ARBITRAGE,sell,1000.0,0.5735382956332444,0.2867691478166222,5.0,0.0,4.168870368375906,73.01242580484839,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,23158.354550708194,3283.052090682309,47.393971300566044,0,,0.0,0.0,0.0,0.02,1000000,2.0
1674086400.0,FUNDING_ARBITRAGE,sell,1000.0,0.5316261568081556,0.2658130784040778,5.0,0.0,1.5744777770985268,31.276640372789696,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,22158.354550708194,3814.4124344120605,72.73226023408199,0,,0.0,0.0,0.0,0.02,1000000,2.0
1674172800.0,SCALP,sell,1000.0,0.49975421769471173,0.24987710884735587,5.0,0.0,2.1152539800526893,-0.6013701239383205,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,21158.354550708194,4313.916774997925,55.949527290521544,0,,0.0,0.0,0.0,0.02,1000000,2.0
1674259200.0,SCALP,buy,1000.0,0.42825095140714103,0.21412547570357052,5.0,0.0,3.4813423981582052,0.0,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,22158.354550708194,3885.4516981150805,32.02066070820612,0,,0.0,0.0,0.0,0.02,1000000,2.0
1674345600.0,SCALP,buy,1000.0,0.38538615421721784,0.19269307710860892,5.0,0.0,3.316167139262574,0.0,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,23158.354550708194,3499.872850820754,98.82912903118022,0,,0.0,0.0,0.0,0.02,1000000,2.0
1674432000.0,BUY,sell,1000.0,0.3775306012107356,0.1887653006053678,5.0,0.0,1.7828637709955393,-122.72547265300383,0.0,strategy_signal,False,filled,normal,XRP,1.0,0.0,22158.354550708194,3877.2146867308843,36.38224893544541,0,,0.0,0.0,0.0,0.02,1000000,2.0
1674518400.0,SCALP,sell,1000.0,0.4124405348680676,0.2062202674340338,5.0,0.0,1.5602441628769301,-87.83003619307264,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,21158.354550708194,4289.449001331518,57.105578202509115,0,,0.0,0.0,0.0,0.02,1000000,2.0
1674604800.0,SCALP,buy,1000.0,0.38201069624825584,0.19100534812412792,5.0,0.0,2.318815634048003,0.0,0.0,strategy_signal,False,filled,normal,XRP,1.0,0.0,22158.354550708194,3907.247299735138,68.70323314257472,0,,0.0,0.0,0.0,0.02,1000000,2.0
1674691200.0,SCALP,sell,1000.0,0.4063361277854688,0.20316806389273442,5.0,0.0,1.5537072904705553,-93.93017301883614,0.0,strategy_signal,False,filled,normal,XRP,1.0,0.0,21158.354550708194,4313.380259456714,23.884418563303587,0,,0.0,0.0,0.0,0.02,1000000,2.0
1674777600.0,SCALP,sell,1000.0,0.3654569585187163,0.18272847925935815,5.0,0.0,1.8363909185436356,-134.79288214451734,0.0,strategy_signal,False,filled,normal,XRP,1.0,0.0,20158.354550708194,4678.654489496171,16.286653673792927,0,,0.0,0.0,0.0,0.02,1000000,2.0
1674864000.0,SCALP,buy,1000.0,0.3989240385084717,0.19946201925423587,5.0,0.0,3.7110006520052865,0.0,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,21158.354550708194,4279.530988968445,99.62345967452808,0,,0.0,0.0,0.0,0.02,1000000,2.0
1674950400.0,FUNDING_ARBITRAGE,buy,1000.0,0.4029826806333582,0.2014913403166791,5.0,0.04029826806333582,1.5109222369017279,0.0,0.0,strategy_signal,False,filled,normal,XRP,1.0,0.0,22158.354550708194,3876.34681699477,74.16676572190899,0,,0.0,0.0,0.0,0.02,1000000,2.0
1675036800.0,BUY,buy,1000.0,0.37714085968003624,0.18857042984001815,5.0,0.0,4.559282605478602,0.0,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,23158.354550708194,3499.0173868848938,49.681454834469704,0,,0.0,0.0,0.0,0.02,1000000,2.0
1675123200.0,FUNDING_ARBITRAGE,sell,1000.0,0.38184811962570625,0.19092405981285313,5.0,0.0,4.633769390629607,-118.51974404696568,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,22158.354550708194,3880.674582450787,16.291917415524793,0,,0.0,0.0,0.0,0.02,1000000,2.0
1675209600.0,SCALP,sell,1000.0,0.4038334713852691,0.20191673569263455,5.0,0.0,2.3027313261640705,-96.46143734893475,0.0,strategy_signal,False,filled,normal,XRP,1.0,0.0,21158.354550708194,4284.306137100363,80.76459819080881,0,,0.0,0.0,0.0,0.02,1000000,2.0
1675296000.0,SCALP,buy,970.3908858199549,0.44150313030611754,0.2142153068550182,5.0,0.0,2.9926425092917004,0.0,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,22128.74543652815,3855.661308083472,26.26126193251756,0,,0.0,0.0,0.0,0.02,1000000,2.0
1675382400.0,FUNDING_ARBITRAGE,buy,878.1061256589554,0.43908830554963685,0.19278306540417361,5.0,0.038556613080834724,3.842481215856482,0.0,0.0,strategy_signal,False,filled,normal,XRP,1.0,0.0,23006.851562187105,3469.9023942097206,43.54096248052399,0,,0.0,0.0,0.0,0.02,1000000,2.0
1675468800.0,BUY,sell,1000.0,0.4069617556357503,0.20348087781787516,5.0,0.0,2.4672141549480946,-93.34213142247025,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,22006.851562187105,3876.660668967653,64.73065144303646,0,,0.0,0.0,0.0,0.02,1000000,2.0
1675555200.0,BUY,buy,1000.0,0.38381903245473825,0.19190951622736913,5.0,0.0,1.4240574236898729,0.0,0.0,strategy_signal,False,filled,normal,XRP,1.0,0.0,23006.851562187105,3492.649726996687,57.43035725987773,0,,0.0,0.0,0.0,0.02,1000000,2.0
1675641600.0,BUY,buy,938.8885867594392,0.37199831548187406,0.1746324863498344,5.0,0.0,4.559334688575587,0.0,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,23945.740148946545,3143.2101218106686,41.41288621054138,0,,0.0,0.0,0.0,0.02,1000000,2.0
1675728000.0,SCALP,sell,1000.0,0.39008654605577386,0.19504327302788693,5.0,0.0,3.13275132136438,-110.23070163151428,0.0,strategy_signal,False,filled,normal,XRP,1.0,0.0,22945.740148946545,3533.1016245934147,65.27906690871913,0,,0.0,0.0,0.0,0.02,1000000,2.0
1675814400.0,FUNDING_ARBITRAGE,sell,1000.0,0.42979294533337997,0.21489647266668999,5.0,0.0,1.3355663138806344,-70.47935283725981,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,21945.740148946545,3962.679673454128,10.484558885072705,0,,0.0,0.0,0.0,0.02,1000000,2.0
1675900800.0,FUNDING_ARBITRAGE,sell,1000.0,0.4166010924295874,0.2083005462147937,5.0,0.0,3.5208345071163394,-83.75388646682019,0.0,strategy_signal,False,filled,normal,XRP,1.0,0.0,20945.740148946545,4379.072465337501,12.708188805501338,0,,0.0,0.0,0.0,0.02,1000000,2.0
1675987200.0,SCALP,sell,1000.0,0.40220368532246564,0.20110184266123282,5.0,0.0,3.528257590982132,-98.13932434078157,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,19945.740148946545,4781.075048817305,86.91833673164989,0,,0.0,0.0,0.0,0.02,1000000,2.0
1676073600.0,FUNDING_ARBITRAGE,buy,1000.0,0.3830187305769428,0.1915093652884714,5.0,0.03830187305769428,1.3651310101471297,0.0,0.0,strategy_signal,False,filled,normal,XRP,1.0,0.0,20945.740148946545,4397.864808875074,26.910763029331758,0,,0.0,0.0,0.0,0.02,1000000,2.0
1676160000.0,FUNDING_ARBITRAGE,buy,1000.0,0.37354972396760766,0.18677486198380383,5.0,0.03735497239676076,4.20523960243513,0.0,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,21945.740148946545,4024.128310045483,49.59172473787188,0,,0.0,0.0,0.0,0.02,1000000,2.0
1676246400.0,FUNDING_ARBITRAGE,sell,1000.0,0.341621416787032,0.170810708393516,5.0,0.0,4.923801254964511,-158.71760151743138,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,20945.740148946545,4365.578916124122,62.7184862411176,0,,0.0,0.0,0.0,0.02,1000000,2.0
1676332800.0,SCALP,buy,1000.0,0.34330512857676293,0.17165256428838147,5.0,0.0,2.8293367610690154,0.0,0.0,strategy_signal,False,filled,normal,XRP,1.0,0.0,21945.740148946545,4022.1021349830708,40.03820074784073,0,,0.0,0.0,0.0,0.02,1000000,2.0
1676419200.0,FUNDING_ARBITRAGE,sell,1000.0,0.3091376048522557,0.15456880242612786,5.0,0.0,4.822890511908957,-191.16605763230203,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,20945.740148946545,4331.085171032901,94.10168577766314,0,,0.0,0.0,0.0,0.02,1000000,2.0
1676505600.0,SCALP,sell,1000.0,0.312454123979539,0.1562270619897695,5.0,0.0,2.192779457863731,-187.7706173809095,0.0,strategy_signal,False,filled,normal,XRP,1.0,0.0,19945.740148946545,4643.38306795045,37.02213176131617,0,,0.0,0.0,0.0,0.02,1000000,2.0
1676592000.0,FUNDING_ARBITRAGE,sell,1000.0,0.3130591060700046,0.1565295530350023,5.0,0.0,3.329104794810504,-187.20164414013811,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,18945.740148946545,4956.28564446742,61.14245841584186,0,,0.0,0.0,0.0,0.02,1000000,2.0
1676678400.0,BUY,buy,1000.0,0.36126794140294965,0.18063397070147483,5.0,0.0,1.771290681733579,0.0,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,19945.740148946545,4594.837069093769,69.95749419507062,0,,0.0,0.0,0.0,0.02,1000000,2.0
1676764800.0,SCALP,sell,1000.0,0.35783515669965094,0.17891757834982547,5.0,0.0,3.1016274789217446,-142.45474801419329,0.0,strategy_signal,False,filled,normal,XRP,1.0,0.0,18945.740148946545,4952.49330821507,61.06909279899281,0,,0.0,0.0,0.0,0.02,1000000,2.0
1676851200.0,SCALP,sell,1000.0,0.347265911948137,0.1736329559740685,5.0,0.0,4.408780653904836,-153.0608229312728,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,17945.740148946545,5299.585587207233,35.45713955055821,0,,0.0,0.0,0.0,0.02,1000000,2.0
1676937600.0,FUNDING_ARBITRAGE,buy,1000.0,0.3433813662732035,0.17169068313660174,5.0,0.03433813662732035,4.611224077966584,0.0,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,18945.740148946545,4956.032530250894,78.67978051519275,0,,0.0,0.0,0.0,0.02,1000000,2.0
1677024000.0,BUY,sell,1000.0,0.3154327269079633,0.15771636345398166,5.0,0.0,4.4900203389899636,-184.86661939143062,0.0,strategy_signal,False,filled,normal,XRP,1.0,0.0,17945.740148946545,5271.307540795403,12.182852603724598,0,,0.0,0.0,0.0,0.02,1000000,2.0
1677110400.0,BUY,sell,1000.0,0.3733828102572867,0.18669140512864335,5.0,0.0,4.678101168692116,-126.97855340394534,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,16945.740148946545,5644.503659647561,30.64921756300289,0,,0.0,0.0,0.0,0.02,1000000,2.0
1677196800.0,FUNDING_ARBITRAGE,sell,1000.0,0.343258018978635,0.1716290094893175,5.0,0.0,4.370392094566547,-157.0636272441084,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,15945.740148946545,5987.590049616707,18.64185298427127,0,,0.0,0.0,0.0,0.02,1000000,2.0
1677283200.0,BUY,sell,1000.0,0.33602495753408784,0.16801247876704392,5.0,0.0,4.531020654735221,-164.29530854698857,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,14945.740148946545,6323.446994672027,75.86800548608052,0,,0.0,0.0,0.0,0.02,1000000,2.0
1677369600.0,SCALP,buy,1000.0,0.3081444672221378,0.1540722336110689,5.0,0.0,2.7277725743541774,0.0,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,15945.740148946545,6015.148455216278,84.32612894734658,0,,0.0,0.0,0.0,0.02,1000000,2.0
1677456000.0,BUY,sell,1000.0,0.30323214563798095,0.1516160728189905,5.0,0.0,1.11079558841426,-196.95315332780206,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,14945.740148946545,6318.22898478144,25.0767801899269,0,,0.0,0.0,0.0,0.02,1000000,2.0
1677542400.0,FUNDING_ARBITRAGE,buy,1000.0,0.23820840963246173,0.11910420481623087,5.0,0.023820840963246173,4.905119675733109,0.0,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,15945.740148946545,6079.901470944162,87.01864101416034,0,,0.0,0.0,0.0,0.02,1000000,2.0
1677628800.0,BUY,buy,1000.0,0.233917909060958,0.116958954530479,5.0,0.0,1.4854001021311647,0.0,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,16945.740148946545,5845.866602928673,87.98672681681221,0,,0.0,0.0,0.0,0.02,1000000,2.0
1677715200.0,FUNDING_ARBITRAGE,sell,1000.0,0.2800151021936328,0.1400075510968164,5.0,0.0,3.336541249105839,-220.21833355134822,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,15945.740148946545,6125.741697571209,70.12738245835081,0,,0.0,0.0,0.0,0.02,1000000,2.0
1677801600.0,BUY,sell,1000.0,0.2782328411305002,0.1391164205652501,5.0,0.0,4.7918520722257325,-222.03960035169828,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,14945.740148946545,6403.835422281144,13.215034856071938,0,,0.0,0.0,0.0,0.02,1000000,2.0
1677888000.0,BUY,sell,1000.0,0.2673249662092301,0.13366248310461504,5.0,0.0,1.492773619551511,-232.84860183961501,0.0,strategy_signal,False,filled,normal,XRP,1.0,0.0,13945.740148946545,6671.02672600727,43.60294440737817,0,,0.0,0.0,0.0,0.02,1000000,2.0
1677974400.0,SCALP,sell,1000.0,0.28050208427411777,0.14025104213705888,5.0,0.0,3.499656144548472,-219.73633285229818,0.0,strategy_signal,False,filled,normal,XRP,1.0,0.0,12945.740148946545,6951.388559239251,56.25687867126288,0,,0.0,0.0,0.0,0.02,1000000,2.0
1678060800.0,SCALP,buy,1000.0,0.2651769283351079,0.13258846416755396,5.0,0.0,4.3109162633131675,0.0,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,13945.740148946545,6686.079042439976,44.78384989462558,0,,0.0,0.0,0.0,0.02,1000000,2.0
1678147200.0,SCALP,buy,1000.0,0.31097662230893564,0.15548831115446782,5.0,0.0,1.7428025847415087,0.0,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,14945.740148946545,6374.946931819885,59.126989093897414,0,,0.0,0.0,0.0,0.02,1000000,2.0
1678233600.0,BUY,sell,1000.0,0.3030575203198122,0.15152876015990613,5.0,0.0,1.337443739670431,-197.1345406786789,0.0,strategy_signal,False,filled,normal,XRP,1.0,0.0,13945.740148946545,6677.852923379538,87.65763448201189,0,,0.0,0.0,0.0,0.02,1000000,2.0
1678320000.0,FUNDING_ARBITRAGE,buy,1000.0,0.28857085879462024,0.14428542939731012,5.0,0.028857085879462025,1.9483822335859982,0.0,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,14945.740148946545,6389.137779155521,19.705300284271768,0,,0.0,0.0,0.0,0.02,1000000,2.0
1678406400.0,FUNDING_ARBITRAGE,buy,1000.0,0.32055508836246116,0.16027754418123058,5.0,0.03205550883624612,4.631058606548673,0.0,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,15945.740148946545,6068.422413248878,42.541043855602325,0,,0.0,0.0,0.0,0.02,1000000,2.0
1678492800.0,SCALP,buy,1000.0,0.32353709507524164,0.16176854753762085,5.0,0.0,2.5960027144286792,0.0,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,16945.740148946545,5744.723549626098,34.5687554042058,0,,0.0,0.0,0.0,0.02,1000000,2.0
1678579200.0,SCALP,buy,1000.0,0.33324668336214913,0.1666233416810746,5.0,0.0,4.945521384960239,0.0,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,17945.740148946545,5411.310242922268,18.27546962311595,0,,0.0,0.0,0.0,0.02,1000000,2.0
1678665600.0,SCALP,sell,1000.0,0.321497215417971,0.1607486077089855,5.0,0.0,2.654265966114048,-178.74886710144645,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,16945.740148946545,5732.64670973253,96.43333336173106,0,,0.0,0.0,0.0,0.02,1000000,2.0
1678752000.0,BUY,sell,1000.0,0.342214648152801,0.17110732407640053,5.0,0.0,3.14675087298629,-158.06414559555776,0.0,strategy_signal,False,filled,normal,XRP,1.0,0.0,15945.740148946545,6074.690250561255,92.75156757753608,0,,0.0,0.0,0.0,0.02,1000000,2.0
1678838400.0,SCALP,buy,1000.0,0.31647911728527245,0.15823955864263622,5.0,0.0,4.482957065961877,0.0,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,16945.740148946545,5758.05289371734,35.00956201275272,0,,0.0,0.0,0.0,0.02,1000000,2.0
