trade_id,timestamp,symbol,entry_price,exit_price,funding_rate,side,quantity,position_size_usd,commission,slippage,funding_payments,total_costs,gross_pnl,net_pnl,pnl_percent,holding_period_hours,max_drawdown_during_trade,volatility_during_trade,confidence_score,expected_value,risk_score
trade_713,2024-03-03 08:00:00,XRP,0.48498306061637875,0.48522561278472903,0.0017705802940423962,short,51.5481921538183,25.0,0.005,0.01,0.044264507351059905,0.059264507351059904,-0.012503125781445783,-0.07176763313250568,-0.28707053253002274,8.0,0.0,0.0,0.35411605880847924,0.017558704410635943,0.17705802940423962
trade_714,2024-03-03 10:00:00,XRP,0.5002794929949896,0.5000294157677989,-0.001298183818449211,long,49.97206631503958,25.0,0.005,0.01,0.03245459546123028,0.04745459546123028,-0.012496875781056172,-0.05995147124228645,-0.23980588496914582,8.0,0.0,0.0,0.2596367636898422,0.010472757276738168,0.1298183818449211
trade_715,2024-03-03 11:00:00,XRP,0.5060184004017791,0.5062714728700971,0.0007359702533802822,short,49.40531802825742,25.0,0.005,0.01,0.018399256334507057,0.033399256334507056,-0.012503125781444954,-0.04590238211595201,-0.18360952846380804,8.0,0.0,0.0,0.14719405067605643,0.002039553800704234,0.07359702533802821
trade_716,2024-03-03 13:00:00,XRP,0.49850597688854065,0.49825678619776903,-0.0009925994563413977,long,50.14985007008185,25.0,0.005,0.01,0.024814986408534943,0.03981498640853494,-0.012496875781056712,-0.05231186218959165,-0.20924744875836662,8.0,0.0,0.0,0.1985198912682795,0.005888991845120966,0.09925994563413976
trade_717,2024-03-03 14:00:00,XRP,0.48609167845428963,0.48584869336133574,-0.0007690207861658207,long,51.430627406535436,25.0,0.005,0.01,0.01922551965414552,0.03422551965414552,-0.01249687578105419,-0.04672239543519971,-0.18688958174079884,8.0,0.0,0.0,0.15380415723316415,0.0025353117924873116,0.07690207861658208
trade_718,2024-03-03 15:00:00,XRP,0.486303621406706,0.4860605303687621,-0.001397390976891949,long,51.40821268754643,25.0,0.005,0.01,0.034934774422298726,0.049934774422298725,-0.012496875781056372,-0.062431650203355095,-0.2497266008134204,8.0,0.0,0.0,0.2794781953783898,0.011960864653379236,0.1397390976891949
trade_719,2024-03-03 16:00:00,XRP,0.48946006855911167,0.48921539969204886,-0.0008959635801239164,long,51.07668961350781,25.0,0.005,0.01,0.02239908950309791,0.03739908950309791,-0.012496875781055948,-0.049895965284153854,-0.19958386113661541,8.0,0.0,0.0,0.1791927160247833,0.004439453701858747,0.08959635801239164
trade_720,2024-03-03 19:00:00,XRP,0.49009803380599326,0.4898530460360327,-0.0008156704377420569,long,51.01020260345775,25.0,0.005,0.01,0.020391760943551423,0.035391760943551426,-0.012496875781057955,-0.047888636724609385,-0.19155454689843754,8.0,0.0,0.0,0.16313408754841138,0.003235056566130854,0.08156704377420569
trade_721,2024-03-03 20:00:00,XRP,0.490642603563674,0.49088798621111773,0.0022929706197044085,short,50.95358580444917,25.0,0.005,0.01,0.057324265492610216,0.07232426549261022,-0.01250312578144679,-0.084827391274057,-0.339309565096228,8.0,0.0,0.0,0.45859412394088167,0.025394559295566128,0.22929706197044084
trade_722,2024-03-04 00:00:00,XRP,0.48160973914956823,0.48136899446616427,-0.000773431222210143,long,51.90924926922216,25.0,0.005,0.01,0.019335780555253573,0.034335780555253576,-0.012496875781056105,-0.04683265633630968,-0.18733062534523873,8.0,0.0,0.0,0.15468624444202858,0.002601468333152144,0.07734312222101429
trade_723,2024-03-04 01:00:00,XRP,0.4842177207337626,0.48445989013648016,0.0009652419411547292,short,51.62966766709008,25.0,0.005,0.01,0.02413104852886823,0.03913104852886823,-0.012503125781444307,-0.05163417431031254,-0.20653669724125015,8.0,0.0,0.0,0.19304838823094583,0.005478629117320937,0.09652419411547292
trade_724,2024-03-04 02:00:00,XRP,0.484383047866972,0.4841409168757863,-0.0016794483568329259,long,51.612045694187564,25.0,0.005,0.01,0.041986208920823144,0.05698620892082314,-0.012496875781055076,-0.06948308470187822,-0.2779323388075129,8.0,0.0,0.0,0.33588967136658515,0.016191725352493885,0.16794483568329258
trade_725,2024-03-04 03:00:00,XRP,0.4763314453671089,0.47609333917097435,-0.0009703011103766374,long,52.48446274785089,25.0,0.005,0.01,0.024257527759415937,0.03925752775941593,-0.012496875781057251,-0.051754403540473184,-0.20701761416189274,8.0,0.0,0.0,0.19406022207532747,0.005554516655649562,0.09703011103766374
trade_726,2024-03-04 04:00:00,XRP,0.46825776894328075,0.4680236985764008,-0.0006211686494680981,long,53.38939716134898,25.0,0.005,0.01,0.015529216236702451,0.03052921623670245,-0.012496875781056103,-0.04302609201775855,-0.1721043680710342,8.0,0.0,0.0,0.12423372989361961,0.00031752974202147106,0.062116864946809805
trade_727,2024-03-04 06:00:00,XRP,0.4712261551790623,0.47099060099002005,-0.001314216610072838,long,53.053082315645646,25.0,0.005,0.01,0.03285541525182095,0.04785541525182095,-0.012496875781053804,-0.060352291032874754,-0.241409164131499,8.0,0.0,0.0,0.26284332201456756,0.010713249151092572,0.13142166100728378
trade_728,2024-03-04 07:00:00,XRP,0.4733363398886459,0.47309973087095597,-0.0010788401298396553,long,52.816565924098164,25.0,0.005,0.01,0.02697100324599138,0.04197100324599138,-0.012496875781054914,-0.05446787902704629,-0.21787151610818517,8.0,0.0,0.0,0.21576802596793104,0.007182601947594828,0.10788401298396552
trade_729,2024-03-04 08:00:00,XRP,0.4776096292288799,0.477848493759627,0.0015361182274586569,short,52.34400328226948,25.0,0.005,0.01,0.03840295568646642,0.05340295568646642,-0.012503125781444916,-0.06590608146791134,-0.26362432587164536,8.0,0.0,0.0,0.30722364549173137,0.014041773411879852,0.15361182274586568
trade_730,2024-03-04 09:00:00,XRP,0.47866287274524877,0.47890226402944247,0.0011189288098396356,short,52.22882622297167,25.0,0.005,0.01,0.02797322024599089,0.04297322024599089,-0.012503125781446876,-0.05547634602743776,-0.22190538410975105,8.0,0.0,0.0,0.22378576196792713,0.007783932147594534,0.11189288098396356
trade_731,2024-03-04 10:00:00,XRP,0.47573050319738286,0.47549269739723415,-0.0014363594448745759,long,52.55076105478858,25.0,0.005,0.01,0.0359089861218644,0.0509089861218644,-0.012496875781057397,-0.0634058619029218,-0.2536234476116872,8.0,0.0,0.0,0.2872718889749152,0.012545391673118638,0.1436359444874576
trade_732,2024-03-04 11:00:00,XRP,0.4766782349197819,0.4764399553722089,-0.0006631345075150617,long,52.4462796255154,25.0,0.005,0.01,0.016578362687876543,0.031578362687876546,-0.012496875781054588,-0.04407523846893113,-0.17630095387572453,8.0,0.0,0.0,0.13262690150301232,0.0009470176127259262,0.06631345075150616
trade_733,2024-03-04 16:00:00,XRP,0.4892574408102458,0.48950213070312415,0.0011805104188614961,short,51.09784321031109,25.0,0.005,0.01,0.029512760471537402,0.044512760471537405,-0.01250312578144559,-0.057015886252983,-0.228063545011932,8.0,0.0,0.0,0.23610208377229921,0.008707656282922442,0.11805104188614961
trade_734,2024-03-04 17:00:00,XRP,0.4885920373156825,0.4883478023557646,-0.0008410667401722175,long,51.167432317050505,25.0,0.005,0.01,0.021026668504305436,0.036026668504305435,-0.012496875781058367,-0.048523544285363804,-0.19409417714145522,8.0,0.0,0.0,0.1682133480344435,0.003616001102583262,0.08410667401722174
trade_735,2024-03-04 19:00:00,XRP,0.49437005571372555,0.4941229324666804,-0.0023902515018010247,long,50.56940587533629,25.0,0.005,0.01,0.05975628754502562,0.07475628754502561,-0.012496875781058597,-0.08725316332608421,-0.34901265330433684,8.0,0.0,0.0,0.4780503003602049,0.02685377252701537,0.23902515018010245
trade_736,2024-03-04 20:00:00,XRP,0.5001738604543964,0.5004240099219905,0.0006970407016699584,short,49.98261999795047,25.0,0.005,0.01,0.01742601754174896,0.03242601754174896,-0.01250312578144867,-0.044929143323197626,-0.1797165732927905,8.0,0.0,0.0,0.13940814033399168,0.0014556105250493763,0.06970407016699584
trade_737,2024-03-05 02:00:00,XRP,0.5039306419307754,0.5041826702588228,0.0009130680698679055,short,49.61000169430902,25.0,0.005,0.01,0.022826701746697636,0.03782670174669764,-0.012503125781444505,-0.05032982752814214,-0.2013193101125686,8.0,0.0,0.0,0.18261361397358108,0.004696021048018581,0.09130680698679054
trade_738,2024-03-05 04:00:00,XRP,0.5004058514594025,0.5001557110687704,-0.0006548846489168374,long,49.95944777042286,25.0,0.005,0.01,0.016372116222920934,0.03137211622292094,-0.012496875781057175,-0.04386899200397811,-0.17547596801591245,8.0,0.0,0.0,0.13097692978336747,0.0008232697337525608,0.06548846489168374
trade_739,2024-03-05 06:00:00,XRP,0.49756645545421724,0.497317734406752,-0.0011958960758224062,long,50.24454467529983,25.0,0.005,0.01,0.029897401895560154,0.04489740189556016,-0.012496875781055688,-0.05739427767661585,-0.2295771107064634,8.0,0.0,0.0,0.23917921516448123,0.008938441137336092,0.11958960758224062
trade_740,2024-03-05 08:00:00,XRP,0.5004468342243136,0.5001966733474206,-0.0010728903686875577,long,49.955356474079196,25.0,0.005,0.01,0.02682225921718894,0.04182225921718894,-0.012496875781058153,-0.054319134998247094,-0.21727653999298835,8.0,0.0,0.0,0.21457807373751153,0.007093355530313365,0.10728903686875577
trade_741,2024-03-05 09:00:00,XRP,0.5010955371733676,0.5013461475945596,0.0010235582357986262,short,49.89068579820652,25.0,0.005,0.01,0.025588955894965654,0.04058895589496565,-0.012503125781446776,-0.053092081676412425,-0.2123683267056497,8.0,0.0,0.0,0.20471164715972523,0.006353373536979392,0.10235582357986261
trade_742,2024-03-05 10:00:00,XRP,0.5023614894429166,0.5026127329985269,0.00238366442269781,short,49.76496113928485,25.0,0.005,0.01,0.059591610567445254,0.07459161056744526,-0.012503125781444701,-0.08709473634888996,-0.34837894539555986,8.0,0.0,0.0,0.47673288453956203,0.026754966340467153,0.23836644226978101
trade_743,2024-03-05 11:00:00,XRP,0.500537845477221,0.5002876391060752,-0.0014197214068526263,long,49.94627324566155,25.0,0.005,0.01,0.035493035171315655,0.050493035171315655,-0.012496875781054101,-0.06298991095236975,-0.251959643809479,8.0,0.0,0.0,0.28394428137052524,0.012295821102789393,0.14197214068526262
trade_744,2024-03-05 14:00:00,XRP,0.4965281466064024,0.4962799445836048,-0.0020195856435671674,long,50.34961294916779,25.0,0.005,0.01,0.05048964108917919,0.06548964108917918,-0.012496875781058287,-0.07798651687023747,-0.3119460674809499,8.0,0.0,0.0,0.4039171287134335,0.02129378465350751,0.20195856435671675
trade_745,2024-03-05 16:00:00,XRP,0.4783602656243395,0.4785995055671374,0.0018414203154653312,short,52.26186578722389,25.0,0.005,0.01,0.046035507886633284,0.06103550788663328,-0.01250312578144684,-0.07353863366808013,-0.2941545346723205,8.0,0.0,0.0,0.3682840630930662,0.01862130473197997,0.1841420315465331
trade_746,2024-03-05 19:00:00,XRP,0.47517919292092653,0.47494166270701954,-0.0010790825209639604,long,52.61173126357869,25.0,0.005,0.01,0.02697706302409901,0.04197706302409901,-0.012496875781054868,-0.054473938805153874,-0.2178957552206155,8.0,0.0,0.0,0.21581650419279208,0.007186237814459406,0.10790825209639604
trade_747,2024-03-05 20:00:00,XRP,0.4726459678507073,0.47288234993015255,0.0008709702678349503,short,52.89371263164281,25.0,0.005,0.01,0.021774256695873757,0.03677425669587375,-0.012503125781447908,-0.04927738247732166,-0.19710952990928662,8.0,0.0,0.0,0.17419405356699005,0.004064554017524254,0.08709702678349503
trade_748,2024-03-05 21:00:00,XRP,0.48059432630967464,0.4803540892057957,-0.0006101374564000809,long,52.01892455112144,25.0,0.005,0.01,0.015253436410002022,0.03025343641000202,-0.012496875781058372,-0.04275031219106039,-0.17100124876424155,8.0,0.0,0.0,0.12202749128001618,0.00015206184600121374,0.06101374564000809
trade_749,2024-03-05 22:00:00,XRP,0.48417449019808345,0.48393246345966895,-0.0006808952540047957,long,51.63427753034264,25.0,0.005,0.01,0.01702238135011989,0.032022381350119894,-0.012496875781058061,-0.04451925713117796,-0.17807702852471183,8.0,0.0,0.0,0.13617905080095913,0.001213428810071935,0.06808952540047956
trade_750,2024-03-05 23:00:00,XRP,0.4857640978926216,0.4860070406772641,0.0007214038396150203,short,51.465310236917226,25.0,0.005,0.01,0.01803509599037551,0.033035095990375504,-0.012503125781446104,-0.04553822177182161,-0.18215288708728644,8.0,0.0,0.0,0.14428076792300407,0.0018210575942253053,0.07214038396150203
trade_751,2024-03-06 01:00:00,XRP,0.47730274061750677,0.47706414889512855,-0.0009441280881496002,long,52.37765860647781,25.0,0.005,0.01,0.023603202203740004,0.03860320220374,-0.012496875781058096,-0.0511000779847981,-0.2044003119391924,8.0,0.0,0.0,0.18882561762992003,0.005161921322244003,0.09441280881496002
trade_752,2024-03-06 02:00:00,XRP,0.4807758489177264,0.4810162969541944,0.0008343335690615101,short,51.99928419091236,25.0,0.005,0.01,0.02085833922653775,0.03585833922653775,-0.012503125781446366,-0.04836146500798412,-0.19344586003193648,8.0,0.0,0.0,0.166866713812302,0.0035150035359226505,0.083433356906151
trade_753,2024-03-06 04:00:00,XRP,0.48802701306009344,0.4882710875852548,0.0007519234778217024,short,51.226672563146856,25.0,0.005,0.01,0.01879808694554256,0.03379808694554256,-0.012503125781445608,-0.046301212726988165,-0.18520485090795266,8.0,0.0,0.0,0.15038469556434048,0.002278852167325536,0.07519234778217024
trade_754,2024-03-06 06:00:00,XRP,0.49074373716843017,0.4909891703953211,0.002613333014296813,short,50.94308517159873,25.0,0.005,0.01,0.06533332535742033,0.08033332535742033,-0.01250312578144405,-0.09283645113886438,-0.3713458045554575,8.0,0.0,0.0,0.5226666028593626,0.030199995214452196,0.2613333014296813
trade_755,2024-03-06 07:00:00,XRP,0.49768696272827423,0.4974381814422316,-0.0018755096363945213,long,50.2323787284929,25.0,0.005,0.01,0.04688774090986303,0.06188774090986303,-0.012496875781053896,-0.07438461669091692,-0.2975384667636677,8.0,0.0,0.0,0.37510192727890423,0.01913264454591782,0.18755096363945212
trade_756,2024-03-06 08:00:00,XRP,0.49634719934600324,0.49659543500459097,0.002616485701716356,short,50.367968295057345,25.0,0.005,0.01,0.0654121425429089,0.0804121425429089,-0.012503125781449236,-0.09291526832435815,-0.3716610732974326,8.0,0.0,0.0,0.5232971403432712,0.030247285525745342,0.2616485701716356
trade_757,2024-03-06 09:00:00,XRP,0.5047625115321124,0.5045101933558903,-0.0008659380017807848,long,49.528242349292476,25.0,0.005,0.01,0.02164845004451962,0.03664845004451962,-0.012496875781057976,-0.049145325825577596,-0.19658130330231036,8.0,0.0,0.0,0.17318760035615696,0.0039890700267117725,0.08659380017807848
trade_758,2024-03-06 10:00:00,XRP,0.5117812943869872,0.5115254676964662,-0.0014822874928453094,long,48.84899130583711,25.0,0.005,0.01,0.03705718732113274,0.052057187321132736,-0.012496875781058125,-0.06455406310219086,-0.25821625240876345,8.0,0.0,0.0,0.2964574985690619,0.013234312392679642,0.14822874928453095
trade_759,2024-03-06 12:00:00,XRP,0.5060221373609544,0.5062752116982192,0.0010880352988088243,short,49.40495317138085,25.0,0.005,0.01,0.027200882470220608,0.04220088247022061,-0.012503125781448009,-0.054704008251668615,-0.21881603300667446,8.0,0.0,0.0,0.21760705976176484,0.0073205294821323645,0.10880352988088242
trade_760,2024-03-06 14:00:00,XRP,0.5024234725721602,0.5021723236231114,-0.0017824866117798408,long,49.75882172067387,25.0,0.005,0.01,0.04456216529449602,0.05956216529449602,-0.01249687578105752,-0.07205904107555354,-0.28823616430221416,8.0,0.0,0.0,0.35649732235596815,0.01773729917669761,0.17824866117798407
trade_761,2024-03-06 15:00:00,XRP,0.49984013237530694,0.4995902747735197,-0.0014842758409581082,long,50.01599187563565,25.0,0.005,0.01,0.03710689602395271,0.05210689602395271,-0.01249687578105696,-0.06460377180500967,-0.2584150872200387,8.0,0.0,0.0,0.29685516819162167,0.013264137614371625,0.14842758409581083
trade_762,2024-03-06 16:00:00,XRP,0.49758963004182416,0.49734089740996124,-0.0013485614047684883,long,50.242204601206545,25.0,0.005,0.01,0.033714035119212206,0.048714035119212205,-0.012496875781053645,-0.06121091090026585,-0.2448436436010634,8.0,0.0,0.0,0.26971228095369765,0.011228421071527323,0.13485614047684882
trade_763,2024-03-06 18:00:00,XRP,0.4940146229905118,0.49376767741541033,-0.00131275610455579,long,50.605789457532225,25.0,0.005,0.01,0.03281890261389475,0.04781890261389475,-0.012496875781053943,-0.06031577839494869,-0.24126311357979477,8.0,0.0,0.0,0.262551220911158,0.010691341568336852,0.131275610455579
trade_764,2024-03-06 20:00:00,XRP,0.49026305664501685,0.49001798638425953,-0.0018830240752389042,long,50.9930325386554,25.0,0.005,0.01,0.0470756018809726,0.0620756018809726,-0.012496875781054706,-0.0745724776620273,-0.2982899106481092,8.0,0.0,0.0,0.3766048150477808,0.01924536112858356,0.1883024075238904
trade_765,2024-03-06 23:00:00,XRP,0.4919784628705682,0.49222451361468955,0.0010851471538649497,short,50.81523254926935,25.0,0.005,0.01,0.027128678846623743,0.042128678846623746,-0.012503125781448353,-0.0546318046280721,-0.21852721851228837,8.0,0.0,0.0,0.21702943077298995,0.007277207307974246,0.10851471538649497
trade_766,2024-03-07 01:00:00,XRP,0.4931927220970009,0.49343938012255584,0.0013500357145217845,short,50.69012351541354,25.0,0.005,0.01,0.03375089286304461,0.04875089286304461,-0.012503125781448838,-0.06125401864449345,-0.2450160745779738,8.0,0.0,0.0,0.2700071429043569,0.011250535717826768,0.13500357145217845
trade_767,2024-03-07 03:00:00,XRP,0.4899049056996144,0.48966001446957214,-0.0012440677663345004,long,51.030311615880755,25.0,0.005,0.01,0.03110169415836251,0.04610169415836251,-0.012496875781054288,-0.0585985699394168,-0.23439427975766716,8.0,0.0,0.0,0.24881355326690008,0.009661016495017506,0.12440677663345004
trade_768,2024-03-07 05:00:00,XRP,0.48387358096204136,0.4836317046406407,-0.0007098407948200477,long,51.66638763433787,25.0,0.005,0.01,0.01774601987050119,0.032746019870501186,-0.012496875781054092,-0.04524289565155528,-0.18097158260622112,8.0,0.0,0.0,0.14196815896400952,0.0016476119223007145,0.07098407948200476
trade_769,2024-03-07 07:00:00,XRP,0.4723382580215079,0.4721021479200225,-0.0021264979862427452,long,52.928170808602225,25.0,0.005,0.01,0.05316244965606863,0.06816244965606863,-0.01249687578105792,-0.08065932543712655,-0.3226373017485062,8.0,0.0,0.0,0.42529959724854904,0.022897469793641177,0.21264979862427452
trade_770,2024-03-07 08:00:00,XRP,0.4638540220105151,0.46408600701777225,0.001458563647242732,short,53.89626652721635,25.0,0.005,0.01,0.0364640911810683,0.0514640911810683,-0.012503125781448467,-0.06396721696251677,-0.25586886785006707,8.0,0.0,0.0,0.2917127294485464,0.012878454708640982,0.1458563647242732
trade_771,2024-03-07 11:00:00,XRP,0.4503188564846712,0.4505440722168466,0.0025292629493273624,short,55.51621843055332,25.0,0.005,0.01,0.06323157373318405,0.07823157373318405,-0.012503125781448292,-0.09073469951463234,-0.36293879805852935,8.0,0.0,0.0,0.5058525898654724,0.028938944239910433,0.2529262949327362
trade_772,2024-03-07 12:00:00,XRP,0.45615414406259697,0.4563822781681547,0.0015276986609844784,short,54.806035033125355,25.0,0.005,0.01,0.03819246652461196,0.05319246652461196,-0.01250312578144713,-0.06569559230605909,-0.26278236922423637,8.0,0.0,0.0,0.3055397321968957,0.013915479914767175,0.15276986609844784
trade_773,2024-03-07 17:00:00,XRP,0.4596070944256599,0.4593773483149747,-0.0007327876771952092,long,54.394286561744266,25.0,0.005,0.01,0.01831969192988023,0.03331969192988023,-0.01249687578105774,-0.045816567710937964,-0.18326627084375186,8.0,0.0,0.0,0.14655753543904185,0.001991815157928139,0.07327876771952092
trade_774,2024-03-07 18:00:00,XRP,0.4668008240398704,0.4665674819633695,-0.0006883664712162427,long,53.55603227869345,25.0,0.005,0.01,0.017209161780406067,0.032209161780406066,-0.012496875781058831,-0.0447060375614649,-0.1788241502458596,8.0,0.0,0.0,0.13767329424324853,0.0013254970682436403,0.06883664712162427
trade_775,2024-03-07 20:00:00,XRP,0.46540701686829433,0.4656397785671532,0.0010377516717581055,short,53.716422601928144,25.0,0.005,0.01,0.025943791793952637,0.04094379179395263,-0.012503125781446625,-0.05344691757539926,-0.21378767030159704,8.0,0.0,0.0,0.2075503343516211,0.0065662750763715826,0.10377516717581055
trade_776,2024-03-07 22:00:00,XRP,0.4654292647754905,0.4651966083072198,-0.0013870095859779912,long,53.71385491210844,25.0,0.005,0.01,0.03467523964944978,0.04967523964944978,-0.01249687578105582,-0.0621721154305056,-0.2486884617220224,8.0,0.0,0.0,0.27740191719559826,0.01180514378966987,0.13870095859779913
trade_777,2024-03-08 00:00:00,XRP,0.46003998731417023,0.45981002481113886,-0.0010036600692220595,long,54.34310209848566,25.0,0.005,0.01,0.025091501730551486,0.04009150173055148,-0.012496875781056883,-0.052588377511608365,-0.21035351004643343,8.0,0.0,0.0,0.2007320138444119,0.006054901038330892,0.10036600692220594
trade_778,2024-03-08 01:00:00,XRP,0.45812052765899935,0.4583496452022147,0.0016351758130260638,short,54.57079194366221,25.0,0.005,0.01,0.040879395325651595,0.055879395325651594,-0.012503125781448582,-0.06838252110710018,-0.2735300844284007,8.0,0.0,0.0,0.32703516260521276,0.015527637195390957,0.16351758130260638
trade_779,2024-03-08 02:00:00,XRP,0.46018262917968195,0.4599525953735436,-0.0022239945102361064,long,54.326257478611936,25.0,0.005,0.01,0.05559986275590266,0.07059986275590266,-0.012496875781056623,-0.08309673853695929,-0.33238695414783714,8.0,0.0,0.0,0.4447989020472213,0.024359917653541594,0.22239945102361064
trade_780,2024-03-08 04:00:00,XRP,0.4710004571693599,0.47076501580111724,-0.0011326661909678156,long,53.07850474338421,25.0,0.005,0.01,0.028316654774195392,0.04331665477419539,-0.012496875781056975,-0.055813530555252365,-0.22325412222100946,8.0,0.0,0.0,0.2265332381935631,0.007989992864517235,0.11326661909678155
trade_781,2024-03-08 07:00:00,XRP,0.47648998484267124,0.47672828941123474,0.000819427762460055,short,52.46699992709095,25.0,0.005,0.01,0.020485694061501376,0.03548569406150137,-0.012503125781446417,-0.04798881984294779,-0.19195527937179116,8.0,0.0,0.0,0.163885552492011,0.0032914164369008255,0.0819427762460055
trade_782,2024-03-08 10:00:00,XRP,0.4776812619735752,0.47744248103782233,-0.0025979356349861127,long,52.336153812503895,25.0,0.005,0.01,0.06494839087465282,0.07994839087465282,-0.01249687578105519,-0.09244526665570801,-0.36978106662283206,8.0,0.0,0.0,0.5195871269972225,0.029969034524791688,0.25979356349861127
trade_783,2024-03-08 11:00:00,XRP,0.48125138594212286,0.48149207180656006,0.001514538400836265,short,51.94790234434067,25.0,0.005,0.01,0.037863460020906625,0.052863460020906625,-0.012503125781447232,-0.06536658580235385,-0.2614663432094154,8.0,0.0,0.0,0.302907680167253,0.013718076012543975,0.1514538400836265
trade_784,2024-03-08 12:00:00,XRP,0.4796048954161334,0.4798447578294448,0.0011000750291302725,short,52.12624024262416,25.0,0.005,0.01,0.02750187572825681,0.04250187572825681,-0.012503125781446701,-0.05500500150970351,-0.22002000603881405,8.0,0.0,0.0,0.2200150058260545,0.007501125436954087,0.11000750291302724
trade_785,2024-03-08 13:00:00,XRP,0.4762019126292068,0.4764400731256455,0.0020497348097551094,short,52.49873916291087,25.0,0.005,0.01,0.051243370243877734,0.06624337024387773,-0.012503125781445239,-0.07874649602532297,-0.31498598410129186,8.0,0.0,0.0,0.40994696195102187,0.02174602214632664,0.20497348097551094
trade_786,2024-03-08 14:00:00,XRP,0.4806036155081469,0.48036337376082966,-0.0011677752449440085,long,52.01791911941248,25.0,0.005,0.01,0.029194381123600212,0.04419438112360021,-0.012496875781054418,-0.05669125690465463,-0.22676502761861855,8.0,0.0,0.0,0.2335550489888017,0.008516628674160127,0.11677752449440085
trade_787,2024-03-08 15:00:00,XRP,0.48419580093579434,0.4844379593758723,0.0022983466054626086,short,51.632004969235716,25.0,0.005,0.01,0.057458665136565217,0.07245866513656521,-0.01250312578144793,-0.08496179091801313,-0.33984716367205253,8.0,0.0,0.0,0.45966932109252173,0.02547519908193913,0.22983466054626087
trade_788,2024-03-08 17:00:00,XRP,0.48809979008357895,0.48834390100635144,0.0015548071952139696,short,51.21903452513095,25.0,0.005,0.01,0.03887017988034924,0.05387017988034924,-0.012503125781445697,-0.06637330566179495,-0.2654932226471798,8.0,0.0,0.0,0.31096143904279394,0.014322107928209545,0.15548071952139697
trade_789,2024-03-08 18:00:00,XRP,0.4873058220401133,0.4875495358795932,0.0006143401836363896,short,51.30248576825353,25.0,0.005,0.01,0.01535850459090974,0.03035850459090974,-0.012503125781444446,-0.04286163037235419,-0.17144652148941675,8.0,0.0,0.0,0.12286803672727792,0.0002151027545458442,0.06143401836363896
trade_790,2024-03-08 20:00:00,XRP,0.4897978528845532,0.49004281305103714,0.0019612875386141094,short,51.04146507129049,25.0,0.005,0.01,0.04903218846535273,0.06403218846535273,-0.012503125781448242,-0.07653531424680098,-0.3061412569872039,8.0,0.0,0.0,0.39225750772282186,0.02041931307921164,0.19612875386141093
trade_791,2024-03-08 21:00:00,XRP,0.4926268813166199,0.4928732563510369,0.0018645601798665075,short,50.748347173389554,25.0,0.005,0.01,0.046614004496662684,0.06161400449666268,-0.012503125781449216,-0.0741171302781119,-0.2964685211124476,8.0,0.0,0.0,0.37291203597330147,0.01896840269799761,0.18645601798665074
trade_792,2024-03-08 22:00:00,XRP,0.49194533327258383,0.492191367447764,0.0011765923032901007,short,50.81865465353984,25.0,0.005,0.01,0.029414807582252518,0.04441480758225252,-0.012503125781448781,-0.056917933363701295,-0.22767173345480518,8.0,0.0,0.0,0.23531846065802012,0.008648884549351511,0.11765923032901006
trade_793,2024-03-08 23:00:00,XRP,0.4936818812830584,0.4934351020372283,-0.0013924648456018866,long,50.63989777187296,25.0,0.005,0.01,0.03481162114004717,0.04981162114004717,-0.012496875781056616,-0.06230849692110378,-0.24923398768441513,8.0,0.0,0.0,0.2784929691203773,0.011886972684028302,0.13924648456018865
trade_794,2024-03-09 01:00:00,XRP,0.4892212860356961,0.4894659578466667,0.0006520451016434785,short,51.101619478952664,25.0,0.005,0.01,0.016301127541086962,0.031301127541086965,-0.01250312578144574,-0.0438042533225327,-0.1752170132901308,8.0,0.0,0.0,0.1304090203286957,0.0007806765246521775,0.06520451016434785
trade_795,2024-03-09 02:00:00,XRP,0.47710511297614533,0.47686662004289054,-0.0014919168159309784,long,52.39935460773393,25.0,0.005,0.01,0.03729792039827446,0.05229792039827446,-0.012496875781056143,-0.06479479617933061,-0.25917918471732243,8.0,0.0,0.0,0.2983833631861957,0.013378752238964677,0.14919168159309784
trade_796,2024-03-09 04:00:00,XRP,0.4854725015364172,0.485715298486423,0.001034145574605595,short,51.49622258908655,25.0,0.005,0.01,0.025853639365139878,0.040853639365139874,-0.012503125781449265,-0.05335676514658914,-0.21342706058635658,8.0,0.0,0.0,0.20682911492111902,0.006512183619083927,0.10341455746055951
trade_797,2024-03-09 07:00:00,XRP,0.49428987372068844,0.4940427905546196,-0.002070293645433385,long,50.57760906938367,25.0,0.005,0.01,0.05175734113583463,0.06675734113583462,-0.012496875781056514,-0.07925421691689113,-0.31701686766756454,8.0,0.0,0.0,0.414058729086677,0.022054404681500776,0.2070293645433385
trade_798,2024-03-09 08:00:00,XRP,0.4894780405898714,0.48972284081022144,0.0011540041654188441,short,51.07481424472573,25.0,0.005,0.01,0.028850104135471104,0.04385010413547111,-0.012503125781447293,-0.0563532299169184,-0.22541291966767363,8.0,0.0,0.0,0.2308008330837688,0.008310062481282663,0.1154004165418844
trade_799,2024-03-09 11:00:00,XRP,0.4848492192701978,0.4850917045011407,0.001495174063447412,short,51.562421896090434,25.0,0.005,0.01,0.0373793515861853,0.0523793515861853,-0.01250312578144824,-0.06488247736763354,-0.25952990947053417,8.0,0.0,0.0,0.2990348126894824,0.01342761095171118,0.1495174063447412
